INFO 2021-04-30 10:50:31,023 autoreload 16615 139797028714304 Watching for file changes with StatReloader
DEBUG 2021-04-30 10:50:31,270 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/admin/actions.py first seen with mtime 1611661712.5284545
DEBUG 2021-04-30 10:50:31,270 autoreload 16615 139797028714304 File /usr/lib/python3.8/urllib/error.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:50:31,270 autoreload 16615 139797028714304 File /usr/lib/python3.8/email/utils.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:50:31,270 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/auth/hashers.py first seen with mtime 1611661712.7364647
DEBUG 2021-04-30 10:50:31,270 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/forms/fields.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:50:31,270 autoreload 16615 139797028714304 File /usr/lib/python3.8/email/iterators.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:50:31,270 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/auth/forms.py first seen with mtime 1611661712.7364647
DEBUG 2021-04-30 10:50:31,270 autoreload 16615 139797028714304 File /usr/lib/python3.8/email/mime/multipart.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:50:31,270 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/core/mail/utils.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:50:31,270 autoreload 16615 139797028714304 File /usr/lib/python3.8/email/contentmanager.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:50:31,270 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/db/models/query.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:50:31,270 autoreload 16615 139797028714304 File /usr/lib/python3.8/gzip.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:50:31,270 autoreload 16615 139797028714304 File /usr/lib/python3.8/functools.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:50:31,270 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/utils/datastructures.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:50:31,271 autoreload 16615 139797028714304 File /usr/lib/python3.8/socketserver.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:50:31,271 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/__init__.py first seen with mtime 1611661712.4604511
DEBUG 2021-04-30 10:50:31,271 autoreload 16615 139797028714304 File /usr/lib/python3.8/random.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:50:31,271 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/db/models/signals.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:50:31,271 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/core/files/uploadedfile.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:50:31,271 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/admin/options.py first seen with mtime 1611661712.5844572
DEBUG 2021-04-30 10:50:31,271 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/core/__init__.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:50:31,271 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/core/files/uploadhandler.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:50:31,271 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/reds/settings/base.py first seen with mtime 1619605297.7091932
DEBUG 2021-04-30 10:50:31,271 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/sqlparse/engine/grouping.py first seen with mtime 1611661712.1844375
DEBUG 2021-04-30 10:50:31,271 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/dispatch/dispatcher.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:50:31,271 autoreload 16615 139797028714304 File /usr/lib/python3.8/asyncio/protocols.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:50:31,271 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/conf/__init__.py first seen with mtime 1611661712.4604511
DEBUG 2021-04-30 10:50:31,271 autoreload 16615 139797028714304 File /usr/lib/python3.8/codeop.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:50:31,272 autoreload 16615 139797028714304 File /usr/lib/python3.8/concurrent/futures/_base.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:50:31,272 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/db/backends/utils.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:50:31,272 autoreload 16615 139797028714304 File /usr/lib/python3.8/contextlib.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:50:31,272 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/contenttypes/__init__.py first seen with mtime 1611661712.7364647
DEBUG 2021-04-30 10:50:31,272 autoreload 16615 139797028714304 File /usr/lib/python3.8/importlib/util.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:50:31,272 autoreload 16615 139797028714304 File /usr/lib/python3.8/unittest/signals.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:50:31,272 autoreload 16615 139797028714304 File /usr/lib/python3.8/importlib/machinery.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:50:31,272 autoreload 16615 139797028714304 File /usr/lib/python3.8/unittest/case.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:50:31,272 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/info/urls.py first seen with mtime 1619526271.3644736
DEBUG 2021-04-30 10:50:31,272 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/test/signals.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:50:31,272 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/views/debug.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:50:31,272 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/asgiref/__init__.py first seen with mtime 1611661712.1524358
DEBUG 2021-04-30 10:50:31,273 autoreload 16615 139797028714304 File /usr/lib/python3.8/logging/config.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:50:31,273 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/__init__.py first seen with mtime 1611661712.5284545
DEBUG 2021-04-30 10:50:31,273 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/template/__init__.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:50:31,273 autoreload 16615 139797028714304 File /usr/lib/python3.8/locale.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:50:31,273 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/utils/duration.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:50:31,273 autoreload 16615 139797028714304 File /usr/lib/python3.8/__future__.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:50:31,273 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/template/backends/__init__.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:50:31,273 autoreload 16615 139797028714304 File /usr/lib/python3.8/multiprocessing/context.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:50:31,273 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/db/migrations/operations/special.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:50:31,273 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/db/models/fields/reverse_related.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:50:31,273 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/db/models/indexes.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:50:31,273 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/contenttypes/management/__init__.py first seen with mtime 1611661712.7364647
DEBUG 2021-04-30 10:50:31,273 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/utils/lorem_ipsum.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:50:31,273 autoreload 16615 139797028714304 File /usr/lib/python3.8/genericpath.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:50:31,274 autoreload 16615 139797028714304 File /usr/lib/python3.8/heapq.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:50:31,274 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/core/cache/backends/__init__.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:50:31,274 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/db/models/lookups.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:50:31,274 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/db/backends/sqlite3/base.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:50:31,274 autoreload 16615 139797028714304 File /usr/lib/python3.8/lib-dynload/_lzma.cpython-38-x86_64-linux-gnu.so first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:50:31,274 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/db/models/fields/related_lookups.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:50:31,274 autoreload 16615 139797028714304 File /usr/lib/python3.8/concurrent/__init__.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:50:31,274 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/db/models/sql/subqueries.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:50:31,274 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/db/backends/sqlite3/creation.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:50:31,274 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/auth/__init__.py first seen with mtime 1611661712.7364647
DEBUG 2021-04-30 10:50:31,274 autoreload 16615 139797028714304 File /usr/lib/python3.8/socket.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:50:31,274 autoreload 16615 139797028714304 File /usr/lib/python3.8/linecache.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:50:31,274 autoreload 16615 139797028714304 File /usr/lib/python3.8/lib-dynload/termios.cpython-38-x86_64-linux-gnu.so first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:50:31,274 autoreload 16615 139797028714304 File /usr/lib/python3.8/lib-dynload/_bz2.cpython-38-x86_64-linux-gnu.so first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:50:31,275 autoreload 16615 139797028714304 File /usr/lib/python3.8/lib-dynload/_queue.cpython-38-x86_64-linux-gnu.so first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:50:31,275 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/db/backends/sqlite3/schema.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:50:31,275 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/middleware/__init__.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:50:31,275 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/template/backends/django.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:50:31,275 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/views/__init__.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:50:31,275 autoreload 16615 139797028714304 File /usr/lib/python3.8/re.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:50:31,275 autoreload 16615 139797028714304 File /usr/lib/python3.8/ctypes/__init__.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:50:31,275 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/db/backends/base/validation.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:50:31,275 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/contenttypes/fields.py first seen with mtime 1611661712.7364647
DEBUG 2021-04-30 10:50:31,275 autoreload 16615 139797028714304 File /usr/lib/python3.8/ipaddress.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:50:31,275 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/db/backends/base/base.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:50:31,275 autoreload 16615 139797028714304 File /usr/lib/python3.8/email/policy.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:50:31,275 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/utils/timesince.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:50:31,275 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/sessions/models.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:50:31,276 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/core/checks/async_checks.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:50:31,276 autoreload 16615 139797028714304 File /usr/lib/python3.8/html/entities.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:50:31,276 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/utils/_os.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:50:31,276 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/db/backends/base/creation.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:50:31,276 autoreload 16615 139797028714304 File /usr/lib/python3.8/html/__init__.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:50:31,276 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/utils/module_loading.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:50:31,276 autoreload 16615 139797028714304 File /usr/lib/python3.8/base64.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:50:31,276 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/db/backends/base/schema.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:50:31,276 autoreload 16615 139797028714304 File /usr/lib/python3.8/asyncio/exceptions.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:50:31,276 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/db/models/fields/related.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:50:31,276 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/utils/itercompat.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:50:31,276 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/core/handlers/base.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:50:31,276 autoreload 16615 139797028714304 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/template/response.py first seen with mtime 1611661712.9164736
